,00355.p,00355.p,00355.s,00355.s,00387.o,00387.o,00355.p
2580,19357.500000,19357.500000,19357.500000,19357.500000,19357.500000,19357.500000,
2581,19365.000000,19365.000000,19365.000000,19365.000000,19365.000000,19365.000000,
2582,19372.500000,19372.500000,19372.500000,19372.500000,19372.500000,19372.500000,
2583,19380.000000,19380.000000,19380.000000,19380.000000,19380.000000,19380.000000,
2584,19387.500000,19387.500000,19387.500000,19387.500000,19387.500000,19387.500000,
2585,19395.000000,19395.000000,19395.000000,19395.000000,19395.000000,19395.000000,
2586,19402.500000,19402.500000,19402.500000,19402.500000,19402.500000,19402.500000,
2587,19410.000000,19410.000000,19410.000000,19410.000000,19410.000000,19410.000000,
2588,19417.500000,19417.500000,19417.500000,19417.500000,19417.500000,19417.500000,
2589,19425.000000,19425.000000,19425.000000,19425.000000,19425.000000,19425.000000,
2590,19432.500000,19432.500000,19432.500000,19432.500000,19432.500000,19432.500000,
2591,19440.000000,19440.000000,19440.000000,19440.000000,19440.000000,19440.000000,
2592,19447.500000,19447.500000,19447.500000,19447.500000,19447.500000,19447.500000,
2593,19455.000000,19455.000000,19455.000000,19455.000000,19455.000000,19455.000000,
2594,19462.500000,19462.500000,19462.500000,19462.500000,19462.500000,19462.500000,
2595,19470.000000,19470.000000,19470.000000,19470.000000,19470.000000,19470.000000,
2596,19477.500000,19477.500000,19477.500000,19477.500000,19477.500000,19477.500000,
2597,19485.000000,19485.000000,19485.000000,19485.000000,19485.000000,19485.000000,
2598,19492.500000,19492.500000,19492.500000,19492.500000,19492.500000,19492.500000,
2599,19500.000000,19500.000000,19500.000000,19500.000000,19500.000000,19500.000000,
2600,19507.500000,19507.500000,19507.500000,19507.500000,19507.500000,19507.500000,
2601,19515.000000,19515.000000,19515.000000,19515.000000,19515.000000,19515.000000,
2602,19522.500000,19522.500000,19522.500000,19522.500000,19522.500000,19522.500000,
2603,19530.000000,19530.000000,19530.000000,19530.000000,19530.000000,19530.000000,
2604,19537.500000,19537.500000,19537.500000,19537.500000,19537.500000,19537.500000,
2605,19545.000000,19545.000000,19545.000000,19545.000000,19545.000000,19545.000000,
2606,19552.500000,19552.500000,19552.500000,19552.500000,19552.500000,19552.500000,
2607,19560.000000,19560.000000,19560.000000,19560.000000,19560.000000,19560.000000,
2608,19567.500000,19567.500000,19567.500000,19567.500000,19567.500000,19567.500000,
2609,19575.000000,19575.000000,19575.000000,19575.000000,19575.000000,19575.000000,
2610,19582.500000,19582.500000,19582.500000,19582.500000,19582.500000,19582.500000,
2611,19590.000000,19590.000000,19590.000000,19590.000000,19590.000000,19590.000000,
2612,19597.500000,19597.500000,19597.500000,19597.500000,19597.500000,19597.500000,
2613,19605.000000,19605.000000,19605.000000,19605.000000,19605.000000,19605.000000,
2614,19612.500000,19612.500000,19612.500000,19612.500000,19612.500000,19612.500000,
2615,19620.000000,19620.000000,19620.000000,19620.000000,19620.000000,19620.000000,
2616,19627.500000,19627.500000,19627.500000,19627.500000,19627.500000,19627.500000,
2617,19635.000000,19635.000000,19635.000000,19635.000000,19635.000000,19635.000000,
2618,19642.500000,19642.500000,19642.500000,19642.500000,19642.500000,19642.500000,
2619,19650.000000,19650.000000,19650.000000,19650.000000,19650.000000,19650.000000,
2620,19657.500000,19657.500000,19657.500000,19657.500000,19657.500000,19657.500000,
2621,19665.000000,19665.000000,19665.000000,19665.000000,19665.000000,19665.000000,
2622,19672.500000,19672.500000,19672.500000,19672.500000,19672.500000,19672.500000,
2623,19680.000000,19680.000000,19680.000000,19680.000000,19680.000000,19680.000000,
2624,19687.500000,19687.500000,19687.500000,19687.500000,19687.500000,19687.500000,
2625,19695.000000,19695.000000,19695.000000,19695.000000,19695.000000,19695.000000,
2626,19702.500000,19702.500000,19702.500000,19702.500000,19702.500000,19702.500000,
2627,19710.000000,19710.000000,19710.000000,19710.000000,19710.000000,19710.000000,
2628,19717.500000,19717.500000,19717.500000,19717.500000,19717.500000,19717.500000,
2629,19725.000000,19725.000000,19725.000000,19725.000000,19725.000000,19725.000000,
2630,19732.500000,19732.500000,19732.500000,19732.500000,19732.500000,19732.500000,
2631,19740.000000,19740.000000,19740.000000,19740.000000,19740.000000,19740.000000,
2632,19747.500000,19747.500000,19747.500000,19747.500000,19747.500000,19747.500000,
2633,19755.000000,19755.000000,19755.000000,19755.000000,19755.000000,19755.000000,
2634,19762.500000,19762.500000,19762.500000,19762.500000,19762.500000,19762.500000,
2635,19770.000000,19770.000000,19770.000000,19770.000000,19770.000000,19770.000000,
2636,19777.500000,19777.500000,19777.500000,19777.500000,19777.500000,19777.500000,
2637,19785.000000,19785.000000,19785.000000,19785.000000,19785.000000,19785.000000,
2638,19792.500000,19792.500000,19792.500000,19792.500000,19792.500000,19792.500000,
2639,19800.000000,19800.000000,19800.000000,19800.000000,19800.000000,19800.000000,
2640,19807.500000,19807.500000,19807.500000,19807.500000,19807.500000,19807.500000,
2641,19815.000000,19815.000000,19815.000000,19815.000000,19815.000000,19815.000000,
2642,19822.500000,19822.500000,19822.500000,19822.500000,19822.500000,19822.500000,
2643,19830.000000,19830.000000,19830.000000,19830.000000,19830.000000,19830.000000,
2644,19837.500000,19837.500000,19837.500000,19837.500000,19837.500000,19837.500000,
2645,19845.000000,19845.000000,19845.000000,19845.000000,19845.000000,19845.000000,
2646,19852.500000,19852.500000,19852.500000,19852.500000,19852.500000,19852.500000,
2647,19860.000000,19860.000000,19860.000000,19860.000000,19860.000000,19860.000000,
2648,19867.500000,19867.500000,19867.500000,19867.500000,19867.500000,19867.500000,
2649,19875.000000,19875.000000,19875.000000,19875.000000,19875.000000,19875.000000,
2650,19882.500000,19882.500000,19882.500000,19882.500000,19882.500000,19882.500000,
2651,19890.000000,19890.000000,19890.000000,19890.000000,19890.000000,19890.000000,
2652,19897.500000,19897.500000,19897.500000,19897.500000,19897.500000,19897.500000,
2653,19905.000000,19905.000000,19905.000000,19905.000000,19905.000000,19905.000000,
2654,19912.500000,19912.500000,19912.500000,19912.500000,19912.500000,19912.500000,
2655,19920.000000,19920.000000,19920.000000,19920.000000,19920.000000,19920.000000,
2656,19927.500000,19927.500000,19927.500000,19927.500000,19927.500000,19927.500000,
2657,19935.000000,19935.000000,19935.000000,19935.000000,19935.000000,19935.000000,
2658,19942.500000,19942.500000,19942.500000,19942.500000,19942.500000,19942.500000,
2659,19950.000000,19950.000000,19950.000000,19950.000000,19950.000000,19950.000000,
2660,19957.500000,19957.500000,19957.500000,19957.500000,19957.500000,19957.500000,
2661,19965.000000,19965.000000,19965.000000,19965.000000,19965.000000,19965.000000,
2662,19972.500000,19972.500000,19972.500000,19972.500000,19972.500000,19972.500000,
2663,19980.000000,19980.000000,19980.000000,19980.000000,19980.000000,19980.000000,
2664,19987.500000,19987.500000,19987.500000,19987.500000,19987.500000,19987.500000,
2665,19995.000000,19995.000000,19995.000000,19995.000000,19995.000000,19995.000000,
2666,20002.500000,20002.500000,20002.500000,20002.500000,20002.500000,20002.500000,
2667,20010.000000,20010.000000,20010.000000,20010.000000,20010.000000,20010.000000,
2668,20017.500000,20017.500000,20017.500000,20017.500000,20017.500000,20017.500000,
2669,20025.000000,20025.000000,20025.000000,20025.000000,20025.000000,20025.000000,
2670,20032.500000,20032.500000,20032.500000,20032.500000,20032.500000,20032.500000,
2671,20040.000000,20040.000000,20040.000000,20040.000000,20040.000000,20040.000000,
2672,20047.500000,20047.500000,20047.500000,20047.500000,20047.500000,20047.500000,
2673,20055.000000,20055.000000,20055.000000,20055.000000,20055.000000,20055.000000,
2674,20062.500000,20062.500000,20062.500000,20062.500000,20062.500000,20062.500000,
2675,20070.000000,20070.000000,20070.000000,20070.000000,20070.000000,20070.000000,
2676,20077.500000,20077.500000,20077.500000,20077.500000,20077.500000,20077.500000,
2677,20085.000000,20085.000000,20085.000000,20085.000000,20085.000000,20085.000000,
2678,20092.500000,20092.500000,20092.500000,20092.500000,20092.500000,20092.500000,
2679,20100.000000,20100.000000,20100.000000,20100.000000,20100.000000,20100.000000,
2680,20107.500000,20107.500000,20107.500000,20107.500000,20107.500000,20107.500000,
2681,20115.000000,20115.000000,20115.000000,20115.000000,20115.000000,20115.000000,
2682,20122.500000,20122.500000,20122.500000,20122.500000,20122.500000,20122.500000,
2683,20130.000000,20130.000000,20130.000000,20130.000000,20130.000000,20130.000000,
2684,20137.500000,20137.500000,20137.500000,20137.500000,20137.500000,20137.500000,
2685,20145.000000,20145.000000,20145.000000,20145.000000,20145.000000,20145.000000,
2686,20152.500000,20152.500000,20152.500000,20152.500000,20152.500000,20152.500000,
2687,20160.000000,20160.000000,20160.000000,20160.000000,20160.000000,20160.000000,
2688,20167.500000,20167.500000,20167.500000,20167.500000,20167.500000,20167.500000,
2689,20175.000000,20175.000000,20175.000000,20175.000000,20175.000000,20175.000000,
2690,20182.500000,20182.500000,20182.500000,20182.500000,20182.500000,20182.500000,
2691,20190.000000,20190.000000,20190.000000,20190.000000,20190.000000,20190.000000,
2692,20197.500000,20197.500000,20197.500000,20197.500000,20197.500000,20197.500000,
2693,20205.000000,20205.000000,20205.000000,20205.000000,20205.000000,20205.000000,
2694,20212.500000,20212.500000,20212.500000,20212.500000,20212.500000,20212.500000,
2695,20220.000000,20220.000000,20220.000000,20220.000000,20220.000000,20220.000000,
2696,20227.500000,20227.500000,20227.500000,20227.500000,20227.500000,20227.500000,
2697,20235.000000,20235.000000,20235.000000,20235.000000,20235.000000,20235.000000,
2698,20242.500000,20242.500000,20242.500000,20242.500000,20242.500000,20242.500000,
2699,20250.000000,20250.000000,20250.000000,20250.000000,20250.000000,20250.000000,
2700,20257.500000,20257.500000,20257.500000,20257.500000,20257.500000,20257.500000,
2701,20265.000000,20265.000000,20265.000000,20265.000000,20265.000000,20265.000000,
2702,20272.500000,20272.500000,20272.500000,20272.500000,20272.500000,20272.500000,
2703,20280.000000,20280.000000,20280.000000,20280.000000,20280.000000,20280.000000,
2704,20287.500000,20287.500000,20287.500000,20287.500000,20287.500000,20287.500000,
2705,20295.000000,20295.000000,20295.000000,20295.000000,20295.000000,20295.000000,
2706,20302.500000,20302.500000,20302.500000,20302.500000,20302.500000,20302.500000,
2707,20310.000000,20310.000000,20310.000000,20310.000000,20310.000000,20310.000000,
2708,20317.500000,20317.500000,20317.500000,20317.500000,20317.500000,20317.500000,
2709,20325.000000,20325.000000,20325.000000,20325.000000,20325.000000,20325.000000,
2710,20332.500000,20332.500000,20332.500000,20332.500000,20332.500000,20332.500000,
2711,20340.000000,20340.000000,20340.000000,20340.000000,20340.000000,20340.000000,
2712,20347.500000,20347.500000,20347.500000,20347.500000,20347.500000,20347.500000,
2713,20355.000000,20355.000000,20355.000000,20355.000000,20355.000000,20355.000000,
2714,20362.500000,20362.500000,20362.500000,20362.500000,20362.500000,20362.500000,
2715,20370.000000,20370.000000,20370.000000,20370.000000,20370.000000,20370.000000,
2716,20377.500000,20377.500000,20377.500000,20377.500000,20377.500000,20377.500000,
2717,20385.000000,20385.000000,20385.000000,20385.000000,20385.000000,20385.000000,
2718,20392.500000,20392.500000,20392.500000,20392.500000,20392.500000,20392.500000,
2719,20400.000000,20400.000000,20400.000000,20400.000000,20400.000000,20400.000000,
2720,20407.500000,20407.500000,20407.500000,20407.500000,20407.500000,20407.500000,
2721,20415.000000,20415.000000,20415.000000,20415.000000,20415.000000,20415.000000,
2722,20422.500000,20422.500000,20422.500000,20422.500000,20422.500000,20422.500000,
2723,20430.000000,20430.000000,20430.000000,20430.000000,20430.000000,20430.000000,
2724,20437.500000,20437.500000,20437.500000,20437.500000,20437.500000,20437.500000,
2725,20445.000000,20445.000000,20445.000000,20445.000000,20445.000000,20445.000000,
2726,20452.500000,20452.500000,20452.500000,20452.500000,20452.500000,20452.500000,
2727,20460.000000,20460.000000,20460.000000,20460.000000,20460.000000,20460.000000,
2728,20467.500000,20467.500000,20467.500000,20467.500000,20467.500000,20467.500000,
2729,20475.000000,20475.000000,20475.000000,20475.000000,20475.000000,20475.000000,
2730,20482.500000,20482.500000,20482.500000,20482.500000,20482.500000,20482.500000,
2731,20490.000000,20490.000000,20490.000000,20490.000000,20490.000000,20490.000000,
2732,20497.500000,20497.500000,20497.500000,20497.500000,20497.500000,20497.500000,
2733,20505.000000,20505.000000,20505.000000,20505.000000,20505.000000,20505.000000,
2734,20512.500000,20512.500000,20512.500000,20512.500000,20512.500000,20512.500000,
2735,20520.000000,20520.000000,20520.000000,20520.000000,20520.000000,20520.000000,
2736,20527.500000,20527.500000,20527.500000,20527.500000,20527.500000,20527.500000,
2737,20535.000000,20535.000000,20535.000000,20535.000000,20535.000000,20535.000000,
2738,20542.500000,20542.500000,20542.500000,20542.500000,20542.500000,20542.500000,
2739,20550.000000,20550.000000,20550.000000,20550.000000,20550.000000,20550.000000,
2740,20557.500000,20557.500000,20557.500000,20557.500000,20557.500000,20557.500000,
2741,20565.000000,20565.000000,20565.000000,20565.000000,20565.000000,20565.000000,
2742,20572.500000,20572.500000,20572.500000,20572.500000,20572.500000,20572.500000,
2743,20580.000000,20580.000000,20580.000000,20580.000000,20580.000000,20580.000000,
2744,20587.500000,20587.500000,20587.500000,20587.500000,20587.500000,20587.500000,
2745,20595.000000,20595.000000,20595.000000,20595.000000,20595.000000,20595.000000,
2746,20602.500000,20602.500000,20602.500000,20602.500000,20602.500000,20602.500000,
2747,20610.000000,20610.000000,20610.000000,20610.000000,20610.000000,20610.000000,
2748,20617.500000,20617.500000,20617.500000,20617.500000,20617.500000,20617.500000,
2749,20625.000000,20625.000000,20625.000000,20625.000000,20625.000000,20625.000000,
2750,20632.500000,20632.500000,20632.500000,20632.500000,20632.500000,20632.500000,
2751,20640.000000,20640.000000,20640.000000,20640.000000,20640.000000,20640.000000,
2752,20647.500000,20647.500000,20647.500000,20647.500000,20647.500000,20647.500000,
2753,20655.000000,20655.000000,20655.000000,20655.000000,20655.000000,20655.000000,
2754,20662.500000,20662.500000,20662.500000,20662.500000,20662.500000,20662.500000,
2755,20670.000000,20670.000000,20670.000000,20670.000000,20670.000000,20670.000000,
2756,20677.500000,20677.500000,20677.500000,20677.500000,20677.500000,20677.500000,
2757,20685.000000,20685.000000,20685.000000,20685.000000,20685.000000,20685.000000,
2758,20692.500000,20692.500000,20692.500000,20692.500000,20692.500000,20692.500000,
2759,20700.000000,20700.000000,20700.000000,20700.000000,20700.000000,20700.000000,
2760,20707.500000,20707.500000,20707.500000,20707.500000,20707.500000,20707.500000,
2761,20715.000000,20715.000000,20715.000000,20715.000000,20715.000000,20715.000000,
2762,20722.500000,20722.500000,20722.500000,20722.500000,20722.500000,20722.500000,
2763,20730.000000,20730.000000,20730.000000,20730.000000,20730.000000,20730.000000,
2764,20737.500000,20737.500000,20737.500000,20737.500000,20737.500000,20737.500000,
2765,20745.000000,20745.000000,20745.000000,20745.000000,20745.000000,20745.000000,
2766,20752.500000,20752.500000,20752.500000,20752.500000,20752.500000,20752.500000,
2767,20760.000000,20760.000000,20760.000000,20760.000000,20760.000000,20760.000000,
2768,20767.500000,20767.500000,20767.500000,20767.500000,20767.500000,20767.500000,
2769,20775.000000,20775.000000,20775.000000,20775.000000,20775.000000,20775.000000,
2770,20782.500000,20782.500000,20782.500000,20782.500000,20782.500000,20782.500000,
2771,20790.000000,20790.000000,20790.000000,20790.000000,20790.000000,20790.000000,
2772,20797.500000,20797.500000,20797.500000,20797.500000,20797.500000,20797.500000,
2773,20805.000000,20805.000000,20805.000000,20805.000000,20805.000000,20805.000000,
2774,20812.500000,20812.500000,20812.500000,20812.500000,20812.500000,20812.500000,
2775,20820.000000,20820.000000,20820.000000,20820.000000,20820.000000,20820.000000,
2776,20827.500000,20827.500000,20827.500000,20827.500000,20827.500000,20827.500000,
2777,20835.000000,20835.000000,20835.000000,20835.000000,20835.000000,20835.000000,
2778,20842.500000,20842.500000,20842.500000,20842.500000,20842.500000,20842.500000,
2779,20850.000000,20850.000000,20850.000000,20850.000000,20850.000000,20850.000000,
2780,20857.500000,20857.500000,20857.500000,20857.500000,20857.500000,20857.500000,
2781,20865.000000,20865.000000,20865.000000,20865.000000,20865.000000,20865.000000,
2782,20872.500000,20872.500000,20872.500000,20872.500000,20872.500000,20872.500000,
2783,20880.000000,20880.000000,20880.000000,20880.000000,20880.000000,20880.000000,
2784,20887.500000,20887.500000,20887.500000,20887.500000,20887.500000,20887.500000,
2785,20895.000000,20895.000000,20895.000000,20895.000000,20895.000000,20895.000000,
2786,20902.500000,20902.500000,20902.500000,20902.500000,20902.500000,20902.500000,
2787,20910.000000,20910.000000,20910.000000,20910.000000,20910.000000,20910.000000,
2788,20917.500000,20917.500000,20917.500000,20917.500000,20917.500000,20917.500000,
2789,20925.000000,20925.000000,20925.000000,20925.000000,20925.000000,20925.000000,
2790,20932.500000,20932.500000,20932.500000,20932.500000,20932.500000,20932.500000,
2791,20940.000000,20940.000000,20940.000000,20940.000000,20940.000000,20940.000000,
2792,20947.500000,20947.500000,20947.500000,20947.500000,20947.500000,20947.500000,
2793,20955.000000,20955.000000,20955.000000,20955.000000,20955.000000,20955.000000,
2794,20962.500000,20962.500000,20962.500000,20962.500000,20962.500000,20962.500000,
2795,20970.000000,20970.000000,20970.000000,20970.000000,20970.000000,20970.000000,
2796,20977.500000,20977.500000,20977.500000,20977.500000,20977.500000,20977.500000,
2797,20985.000000,20985.000000,20985.000000,20985.000000,20985.000000,20985.000000,
2798,20992.500000,20992.500000,20992.500000,20992.500000,20992.500000,20992.500000,
2799,21000.000000,21000.000000,21000.000000,21000.000000,21000.000000,21000.000000,
2800,21007.500000,21007.500000,21007.500000,21007.500000,21007.500000,21007.500000,
2801,21015.000000,21015.000000,21015.000000,21015.000000,21015.000000,21015.000000,
2802,21022.500000,21022.500000,21022.500000,21022.500000,21022.500000,21022.500000,
2803,21030.000000,21030.000000,21030.000000,21030.000000,21030.000000,21030.000000,
2804,21037.500000,21037.500000,21037.500000,21037.500000,21037.500000,21037.500000,
2805,21045.000000,21045.000000,21045.000000,21045.000000,21045.000000,21045.000000,
2806,21052.500000,21052.500000,21052.500000,21052.500000,21052.500000,21052.500000,
2807,21060.000000,21060.000000,21060.000000,21060.000000,21060.000000,21060.000000,
2808,21067.500000,21067.500000,21067.500000,21067.500000,21067.500000,21067.500000,
2809,21075.000000,21075.000000,21075.000000,21075.000000,21075.000000,21075.000000,
2810,21082.500000,21082.500000,21082.500000,21082.500000,21082.500000,21082.500000,
2811,21090.000000,21090.000000,21090.000000,21090.000000,21090.000000,21090.000000,
2812,21097.500000,21097.500000,21097.500000,21097.500000,21097.500000,21097.500000,
2813,21105.000000,21105.000000,21105.000000,21105.000000,21105.000000,21105.000000,
2814,21112.500000,21112.500000,21112.500000,21112.500000,21112.500000,21112.500000,
2815,21120.000000,21120.000000,21120.000000,21120.000000,21120.000000,21120.000000,
2816,21127.500000,21127.500000,21127.500000,21127.500000,21127.500000,21127.500000,
2817,21135.000000,21135.000000,21135.000000,21135.000000,21135.000000,21135.000000,
2818,21142.500000,21142.500000,21142.500000,21142.500000,21142.500000,21142.500000,
2819,21150.000000,21150.000000,21150.000000,21150.000000,21150.000000,21150.000000,
2820,21157.500000,21157.500000,21157.500000,21157.500000,21157.500000,21157.500000,
2821,21165.000000,21165.000000,21165.000000,21165.000000,21165.000000,21165.000000,
2822,21172.500000,21172.500000,21172.500000,21172.500000,21172.500000,21172.500000,
2823,21180.000000,21180.000000,21180.000000,21180.000000,21180.000000,21180.000000,
2824,21187.500000,21187.500000,21187.500000,21187.500000,21187.500000,21187.500000,
2825,21195.000000,21195.000000,21195.000000,21195.000000,21195.000000,21195.000000,
2826,21202.500000,21202.500000,21202.500000,21202.500000,21202.500000,21202.500000,
2827,21210.000000,21210.000000,21210.000000,21210.000000,21210.000000,21210.000000,
2828,21217.500000,21217.500000,21217.500000,21217.500000,21217.500000,21217.500000,
2829,21225.000000,21225.000000,21225.000000,21225.000000,21225.000000,21225.000000,
2830,21232.500000,21232.500000,21232.500000,21232.500000,21232.500000,21232.500000,
2831,21240.000000,21240.000000,21240.000000,21240.000000,21240.000000,21240.000000,
2832,21247.500000,21247.500000,21247.500000,21247.500000,21247.500000,21247.500000,
2833,21255.000000,21255.000000,21255.000000,21255.000000,21255.000000,21255.000000,
2834,21262.500000,21262.500000,21262.500000,21262.500000,21262.500000,21262.500000,
2835,21270.000000,21270.000000,21270.000000,21270.000000,21270.000000,21270.000000,
2836,21277.500000,21277.500000,21277.500000,21277.500000,21277.500000,21277.500000,
2837,21285.000000,21285.000000,21285.000000,21285.000000,21285.000000,21285.000000,
2838,21292.500000,21292.500000,21292.500000,21292.500000,21292.500000,21292.500000,
2839,21300.000000,21300.000000,21300.000000,21300.000000,21300.000000,21300.000000,
2840,21307.500000,21307.500000,21307.500000,21307.500000,21307.500000,21307.500000,
2841,21315.000000,21315.000000,21315.000000,21315.000000,21315.000000,21315.000000,
2842,21322.500000,21322.500000,21322.500000,21322.500000,21322.500000,21322.500000,
2843,21330.000000,21330.000000,21330.000000,21330.000000,21330.000000,21330.000000,
2844,21337.500000,21337.500000,21337.500000,21337.500000,21337.500000,21337.500000,
2845,21345.000000,21345.000000,21345.000000,21345.000000,21345.000000,21345.000000,
2846,21352.500000,21352.500000,21352.500000,21352.500000,21352.500000,21352.500000,
2847,21360.000000,21360.000000,21360.000000,21360.000000,21360.000000,21360.000000,
2848,21367.500000,21367.500000,21367.500000,21367.500000,21367.500000,21367.500000,
2849,21375.000000,21375.000000,21375.000000,21375.000000,21375.000000,21375.000000,
2850,21382.500000,21382.500000,21382.500000,21382.500000,21382.500000,21382.500000,
2851,21390.000000,21390.000000,21390.000000,21390.000000,21390.000000,21390.000000,
2852,21397.500000,21397.500000,21397.500000,21397.500000,21397.500000,21397.500000,
2853,21405.000000,21405.000000,21405.000000,21405.000000,21405.000000,21405.000000,
2854,21412.500000,21412.500000,21412.500000,21412.500000,21412.500000,21412.500000,
2855,21420.000000,21420.000000,21420.000000,21420.000000,21420.000000,21420.000000,
2856,21427.500000,21427.500000,21427.500000,21427.500000,21427.500000,21427.500000,
2857,21435.000000,21435.000000,21435.000000,21435.000000,21435.000000,21435.000000,
2858,21442.500000,21442.500000,21442.500000,21442.500000,21442.500000,21442.500000,
2859,21450.000000,21450.000000,21450.000000,21450.000000,21450.000000,21450.000000,
2860,21457.500000,21457.500000,21457.500000,21457.500000,21457.500000,21457.500000,
2861,21465.000000,21465.000000,21465.000000,21465.000000,21465.000000,21465.000000,
2862,21472.500000,21472.500000,21472.500000,21472.500000,21472.500000,21472.500000,
2863,21480.000000,21480.000000,21480.000000,21480.000000,21480.000000,21480.000000,
2864,21487.500000,21487.500000,21487.500000,21487.500000,21487.500000,21487.500000,
2865,21495.000000,21495.000000,21495.000000,21495.000000,21495.000000,21495.000000,
2866,21502.500000,21502.500000,21502.500000,21502.500000,21502.500000,21502.500000,
2867,21510.000000,21510.000000,21510.000000,21510.000000,21510.000000,21510.000000,
2868,21517.500000,21517.500000,21517.500000,21517.500000,21517.500000,21517.500000,
2869,21525.000000,21525.000000,21525.000000,21525.000000,21525.000000,21525.000000,
2870,21532.500000,21532.500000,21532.500000,21532.500000,21532.500000,21532.500000,
2871,21540.000000,21540.000000,21540.000000,21540.000000,21540.000000,21540.000000,
2872,21547.500000,21547.500000,21547.500000,21547.500000,21547.500000,21547.500000,
2873,21555.000000,21555.000000,21555.000000,21555.000000,21555.000000,21555.000000,
2874,21562.500000,21562.500000,21562.500000,21562.500000,21562.500000,21562.500000,
2875,21570.000000,21570.000000,21570.000000,21570.000000,21570.000000,21570.000000,
2876,21577.500000,21577.500000,21577.500000,21577.500000,21577.500000,21577.500000,
2877,21585.000000,21585.000000,21585.000000,21585.000000,21585.000000,21585.000000,
2878,21592.500000,21592.500000,21592.500000,21592.500000,21592.500000,21592.500000,
2879,21600.000000,21600.000000,21600.000000,21600.000000,21600.000000,21600.000000,
2880,21607.500000,21607.500000,21607.500000,21607.500000,21607.500000,21607.500000,
2881,21615.000000,21615.000000,21615.000000,21615.000000,21615.000000,21615.000000,
2882,21622.500000,21622.500000,21622.500000,21622.500000,21622.500000,21622.500000,
2883,21630.000000,21630.000000,21630.000000,21630.000000,21630.000000,21630.000000,
2884,21637.500000,21637.500000,21637.500000,21637.500000,21637.500000,21637.500000,
2885,21645.000000,21645.000000,21645.000000,21645.000000,21645.000000,21645.000000,
2886,21652.500000,21652.500000,21652.500000,21652.500000,21652.500000,21652.500000,
2887,21660.000000,21660.000000,21660.000000,21660.000000,21660.000000,21660.000000,
2888,21667.500000,21667.500000,21667.500000,21667.500000,21667.500000,21667.500000,
2889,21675.000000,21675.000000,21675.000000,21675.000000,21675.000000,21675.000000,
2890,21682.500000,21682.500000,21682.500000,21682.500000,21682.500000,21682.500000,
2891,21690.000000,21690.000000,21690.000000,21690.000000,21690.000000,21690.000000,
2892,21697.500000,21697.500000,21697.500000,21697.500000,21697.500000,21697.500000,
2893,21705.000000,21705.000000,21705.000000,21705.000000,21705.000000,21705.000000,
2894,21712.500000,21712.500000,21712.500000,21712.500000,21712.500000,21712.500000,
2895,21720.000000,21720.000000,21720.000000,21720.000000,21720.000000,21720.000000,
2896,21727.500000,21727.500000,21727.500000,21727.500000,21727.500000,21727.500000,
2897,21735.000000,21735.000000,21735.000000,21735.000000,21735.000000,21735.000000,
2898,21742.500000,21742.500000,21742.500000,21742.500000,21742.500000,21742.500000,
2899,21750.000000,21750.000000,21750.000000,21750.000000,21750.000000,21750.000000,
2900,21757.500000,21757.500000,21757.500000,21757.500000,21757.500000,21757.500000,
2901,21765.000000,21765.000000,21765.000000,21765.000000,21765.000000,21765.000000,
2902,21772.500000,21772.500000,21772.500000,21772.500000,21772.500000,21772.500000,
2903,21780.000000,21780.000000,21780.000000,21780.000000,21780.000000,21780.000000,
2904,21787.500000,21787.500000,21787.500000,21787.500000,21787.500000,21787.500000,
2905,21795.000000,21795.000000,21795.000000,21795.000000,21795.000000,21795.000000,
2906,21802.500000,21802.500000,21802.500000,21802.500000,21802.500000,21802.500000,
2907,21810.000000,21810.000000,21810.000000,21810.000000,21810.000000,21810.000000,
2908,21817.500000,21817.500000,21817.500000,21817.500000,21817.500000,21817.500000,
2909,21825.000000,21825.000000,21825.000000,21825.000000,21825.000000,21825.000000,
2910,21832.500000,21832.500000,21832.500000,21832.500000,21832.500000,21832.500000,
2911,21840.000000,21840.000000,21840.000000,21840.000000,21840.000000,21840.000000,
2912,21847.500000,21847.500000,21847.500000,21847.500000,21847.500000,21847.500000,
2913,21855.000000,21855.000000,21855.000000,21855.000000,21855.000000,21855.000000,
2914,21862.500000,21862.500000,21862.500000,21862.500000,21862.500000,21862.500000,
2915,21870.000000,21870.000000,21870.000000,21870.000000,21870.000000,21870.000000,
2916,21877.500000,21877.500000,21877.500000,21877.500000,21877.500000,21877.500000,
2917,21885.000000,21885.000000,21885.000000,21885.000000,21885.000000,21885.000000,
2918,21892.500000,21892.500000,21892.500000,21892.500000,21892.500000,21892.500000,
2919,21900.000000,21900.000000,21900.000000,21900.000000,21900.000000,21900.000000,
2920,21907.500000,21907.500000,21907.500000,21907.500000,21907.500000,21907.500000,
2921,21915.000000,21915.000000,21915.000000,21915.000000,21915.000000,21915.000000,
2922,21922.500000,21922.500000,21922.500000,21922.500000,21922.500000,21922.500000,
2923,21930.000000,21930.000000,21930.000000,21930.000000,21930.000000,21930.000000,
2924,21937.500000,21937.500000,21937.500000,21937.500000,21937.500000,21937.500000,
2925,21945.000000,21945.000000,21945.000000,21945.000000,21945.000000,21945.000000,
2926,21952.500000,21952.500000,21952.500000,21952.500000,21952.500000,21952.500000,
2927,21960.000000,21960.000000,21960.000000,21960.000000,21960.000000,21960.000000,
2928,21967.500000,21967.500000,21967.500000,21967.500000,21967.500000,21967.500000,
